Time(s),F69-1-AnoChasing,F69-2-AnoMutual,F69-3-AnoMutual,F69-4-N-N,F69-5-Body,H25-1-Body/Ano,H25-2-N-N,H25-3-N-N,H25-4-N-N,H25-5-N-N,H28-1-N-N,H28-2-N-N,H28-3-Ano,H28-4-Ano/Body,H28-5-N-N,H82-1-AnoMutual,H82-2-N-N/AnoChasing,H82-3-N-N,H82-4-BodyMutual,H82-5-N-N
8.02,0.185563892,-0.13836408,0.510231822,0.026464429,-0.164884283,0.361046349,-0.250329683,-0.242452788,-0.078802034*,0.137735509,0.262814,-0.10018,0.285212,-0.01428,-0.07113,-0.55801,-0.12426,-0.04362,-0.10916,-0.04373
8.03,0.184013892,-0.13701308,0.511862822,0.027121429,-0.165063283,0.359473349,-0.251133683,-0.244408788,-0.077591034*,0.138080509,0.262631,-0.10045,0.285853,-0.01514,-0.071,-0.55751,-0.1239,-0.0437,-0.10978,-0.04486
8.04,0.182439892,-0.13563308,0.513487822,0.027818429,-0.165230283,0.357879349,-0.251931683,-0.246369788,-0.076417034*,0.138426509,0.262436,-0.10071,0.286514,-0.01599,-0.07086,-0.557,-0.12355,-0.04378,-0.11041,-0.04598
8.05,0.180840892,-0.13422408,0.515106822,0.028554429,-0.165385283,0.356265349,-0.252724683,-0.248335788,-0.075282034*,0.138773509,0.262232,-0.10095,0.287194,-0.01682,-0.0707,-0.55648,-0.1232,-0.04386,-0.11106,-0.0471
8.06,0.179217892,-0.13278508,0.516719822,0.029329429,-0.165530283,0.354630349,-0.253511683,-0.250305788,-0.074186034*,0.139121509,0.262016,-0.10118,0.287893,-0.01764,-0.07053,-0.55595,-0.12286,-0.04394,-0.11172,-0.04822
8.07,0.177571892,-0.13131808,0.518325822,0.030142429,-0.165663283,0.352976349,-0.254292683,-0.252278788,-0.073129034*,0.139469509,0.261792,-0.10139,0.28861,-0.01845,-0.07035,-0.55541,-0.12253,-0.04403,-0.11239,-0.04932
8.08,0.175901892,-0.12982208,0.519924822,0.030994429,-0.165785283,0.351302349,-0.255067683,-0.254255788,-0.072111034*,0.139819509,0.261558,-0.10158,0.289345,-0.01924,-0.07015,-0.55486,-0.12221,-0.04411,-0.11308,-0.05043
8.09,0.174209892,-0.12829808,0.521517822,0.031883429,-0.165897283,0.349609349,-0.255837683,-0.256235788,-0.071132034*,0.140169509,0.261316,-0.10176,0.290098,-0.02001,-0.06994,-0.5543,-0.1219,-0.04419,-0.11378,-0.05152
8.1,0.172495892,-0.12674708,0.523102822,0.032810429,-0.165998283,0.347895349,-0.256599683,-0.258217788,-0.070194034*,0.140520509,0.261066,-0.10192,0.290869,-0.02077,-0.06971,-0.55374,-0.1216,-0.04427,-0.11449,-0.05261
8.11,0.170759892,-0.12516808,0.524680822,0.033774429,-0.166088283,0.346163349,-0.257356683,-0.260202788,-0.069295034*,0.140871509,0.260808,-0.10207,0.291657,-0.02151,-0.06947,-0.55316,-0.12131,-0.04435,-0.11521,-0.0537
8.12,0.169002892,-0.12356308,0.526251822,0.034774429,-0.166167283,0.344411349,-0.258105683,-0.262188788,-0.068436034*,0.141223509,0.260544,-0.1022,0.292463,-0.02224,-0.06921,-0.55258,-0.12103,-0.04443,-0.11595,-0.05478
8.13,0.167224892,-0.12193008,0.527814822,0.035810429,-0.166236283,0.342641349,-0.258848683,-0.264175788,-0.067618034*,0.141574509,0.260273,-0.10231,0.293285,-0.02296,-0.06894,-0.55198,-0.12076,-0.04452,-0.1167,-0.05585
8.14,0.165426892,-0.12027208,0.529369822,0.036882429,-0.166295283,0.340852349,-0.259584683,-0.266163788,-0.066841034*,0.141926509,0.259997,-0.10241,0.294125,-0.02365,-0.06866,-0.55138,-0.1205,-0.0446,-0.11746,-0.05692
8.15,0.163608892,-0.11858708,0.530916822,0.037989429,-0.166344283,0.339044349,-0.260313683,-0.268152788,-0.066104034*,0.142277509,0.259715,-0.10249,0.294981,-0.02434,-0.06836,-0.55078,-0.12025,-0.04468,-0.11824,-0.05798
8.16,0.161770892,-0.11687708,0.532455822,0.039130429,-0.166383283,0.337218349,-0.261035683,-0.270140788,-0.065409034*,0.142628509,0.259429,-0.10255,0.295853,-0.025,-0.06805,-0.55016,-0.12001,-0.04476,-0.11902,-0.05904
8.17,0.159914892,-0.11514208,0.533985822,0.040305429,-0.166412283,0.335373349,-0.261749683,-0.272128788,-0.064754034*,0.142979509,0.259139,-0.1026,0.296742,-0.02565,-0.06772,-0.54954,-0.11979,-0.04484,-0.11982,-0.06008
8.18,0.158040892,-0.11338208,0.535506822,0.041514429,-0.166431283,0.333511349,-0.262456683,-0.274115788,-0.064141034*,0.143330509,0.258845,-0.10263,0.297646,-0.02629,-0.06738,-0.5489,-0.11958,-0.04493,-0.12063,-0.06112
8.19,0.156147892,-0.11159708,0.537018822,0.042757429,-0.166440283,0.331631349,-0.263155683,-0.276101788,-0.063570034*,0.143679509,0.258548,-0.10265,0.298565,-0.0269,-0.06702,-0.54827,-0.11938,-0.04501,-0.12145,-0.06216
8.2,0.154238892,-0.10978908,0.538521822,0.044031429,-0.166440283,0.329734349,-0.263847683,-0.278085788,-0.063041034*,0.144028509,0.258249,-0.10264,0.2995,-0.0275,-0.06665,-0.54762,-0.1192,-0.04509,-0.12229,-0.06318
8.21,0.152311892,-0.10795708,0.540014822,0.045338429,-0.166431283,0.327819349,-0.264530683,-0.280067788,-0.062553034*,0.144376509,0.257948,-0.10263,0.30045,-0.02809,-0.06626,-0.54697,-0.11903,-0.04517,-0.12313,-0.0642
8.22,0.150368892,-0.10610108,0.541498822,0.046676429,-0.166412283,0.325888349,-0.265205683,-0.282047788,-0.062107034*,0.144723509,0.257645,-0.10259,0.301414,-0.02865,-0.06586,-0.54631,-0.11888,-0.04526,-0.12399,-0.06521
8.23,0.148409892,-0.10422308,0.542972822,0.048045429,-0.166385283,0.323940349,-0.265872683,-0.284023788,-0.061704034*,0.145068509,0.257342,-0.10254,0.302393,-0.0292,-0.06544,-0.54564,-0.11874,-0.04534,-0.12486,-0.06622
8.24,0.146435892,-0.10232208,0.544435822,0.049444429,-0.166348283,0.321975349,-0.266530683,-0.285996788,-0.061343034*,0.145413509,0.257038,-0.10247,0.303386,-0.02974,-0.06501,-0.54497,-0.11861,-0.04542,-0.12574,-0.06722
8.25,0.144446892,-0.10039908,0.545888822,0.050874429,-0.166302283,0.319994349,-0.267180683,-0.287966788,-0.061025034*,0.145755509,0.256735,-0.10239,0.304393,-0.03025,-0.06457,-0.5443,-0.1185,-0.0455,-0.12663,-0.0682
8.26,0.142442892,-0.09845408,0.547330822,0.052332429,-0.166248283,0.317997349,-0.267821683,-0.289931788,-0.060749034*,0.146096509,0.256433,-0.10228,0.305414,-0.03075,-0.06411,-0.54361,-0.1184,-0.04558,-0.12753,-0.06918
8.27,0.140425892,-0.09648808,0.548762822,0.053819429,-0.166185283,0.315984349,-0.268454683,-0.291891788,-0.060516034*,0.146435509,0.256132,-0.10217,0.306448,-0.03123,-0.06363,-0.54292,-0.11832,-0.04567,-0.12845,-0.07016
8.28,0.138394892,-0.09450108,0.550182822,0.055334429,-0.166114283,0.313956349,-0.269077683,-0.293846788,-0.060325034*,0.146773509,0.255833,-0.10203,0.307495,-0.0317,-0.06315,-0.54223,-0.11826,-0.04575,-0.12937,-0.07112
8.29,0.136350892,-0.09249308,0.551590822,0.056876429,-0.166035283,0.311912349,-0.269692683,-0.295796788,-0.060177034*,0.147107509,0.255536,-0.10188,0.308555,-0.03214,-0.06264,-0.54153,-0.11822,-0.04583,-0.13031,-0.07208
8.3,0.134294892,-0.09046508,0.552987822,0.058445429,-0.165947283,0.309854349,-0.270297683,-0.297740788,-0.060073034*,0.147440509,0.255243,-0.10171,0.309627,-0.03257,-0.06212,-0.54083,-0.11819,-0.04591,-0.13126,-0.07303
8.31,0.132226892,-0.08841708,0.554371822,0.060041429,-0.165851283,0.307781349,-0.270893683,-0.299677788,-0.060011034*,0.147770509,0.254953,-0.10153,0.310711,-0.03298,-0.06159,-0.54012,-0.11818,-0.04599,-0.13221,-0.07396
8.32,0.130146892,-0.08635008,0.555743822,0.061662429,-0.165747283,0.305693349,-0.271479683,-0.301608788,-0.059993034*,0.148098509,0.254667,-0.10133,0.311808,-0.03337,-0.06104,-0.5394,-0.11818,-0.04607,-0.13318,-0.0749
8.33,0.128056892,-0.08426408,0.557103822,0.063307429,-0.165636283,0.303592349,-0.272055683,-0.303532788,-0.060017034*,0.148422509,0.254386,-0.10111,0.312916,-0.03375,-0.06048,-0.53868,-0.11821,-0.04615,-0.13416,-0.07582
8.34,0.125955892,-0.08215908,0.558449822,0.064977429,-0.165517283,0.301477349,-0.272622683,-0.305448788,-0.060085034*,0.148744509,0.25411,-0.10088,0.314035,-0.03411,-0.0599,-0.53796,-0.11825,-0.04623,-0.13515,-0.07673
8.35,0.123844892,-0.08003608,0.559783822,0.066671429,-0.165390283,0.299348349,-0.273180683,-0.307356788,-0.060196034*,0.149063509,0.25384,-0.10063,0.315165,-0.03444,-0.05931,-0.53723,-0.11831,-0.04631,-0.13615,-0.07764
8.36,0.121724892,-0.07789508,0.561102822,0.068387429,-0.165256283,0.297206349,-0.273727683,-0.309255788,-0.060350034*,0.149378509,0.253575,-0.10036,0.316306,-0.03476,-0.0587,-0.5365,-0.11839,-0.04639,-0.13716,-0.07853
8.37,0.119595892,-0.07573708,0.562409822,0.070126429,-0.165115283,0.295051349,-0.274264683,-0.311146788,-0.060547034*,0.149690509,0.253318,-0.10008,0.317458,-0.03507,-0.05808,-0.53576,-0.11849,-0.04647,-0.13818,-0.07942
8.38,0.117457892,-0.07356108,0.563701822,0.071887429,-0.164966283,0.292884349,-0.274790683,-0.313027788,-0.060788034*,0.149998509,0.253068,-0.09978,0.31862,-0.03535,-0.05745,-0.53503,-0.11861,-0.04655,-0.13921,-0.08029
8.39,0.115312892,-0.07136908,0.564978822,0.073668429,-0.164811283,0.290704349,-0.275307683,-0.314899788,-0.061071034*,0.150302509,0.252825,-0.09947,0.319791,-0.03561,-0.0568,-0.53428,-0.11875,-0.04663,-0.14025,-0.08116
8.4,0.113159892,-0.06916108,0.566241822,0.075469429,-0.164649283,0.288513349,-0.275813683,-0.316761788,-0.061398034*,0.150603509,0.25259,-0.09914,0.320972,-0.03586,-0.05613,-0.53354,-0.11891,-0.0467,-0.14131,-0.08202
8.41,0.110999892,-0.06693708,0.567489822,0.077290429,-0.164480283,0.286310349,-0.276309683,-0.318612788,-0.061768034*,0.150899509,0.252365,-0.09879,0.322162,-0.03609,-0.05545,-0.53278,-0.11909,-0.04678,-0.14237,-0.08287
8.42,0.108833892,-0.06469708,0.568722822,0.079130429,-0.164304283,0.284096349,-0.276793683,-0.320453788,-0.062182034*,0.151190509,0.252148,-0.09843,0.323362,-0.0363,-0.05476,-0.53203,-0.11929,-0.04686,-0.14344,-0.08371
8.43,0.106661892,-0.06244208,0.569939822,0.080988429,-0.164122283,0.281870349,-0.277267683,-0.322282788,-0.062638034*,0.151478509,0.251941,-0.09805,0.324569,-0.03649,-0.05405,-0.53127,-0.11951,-0.04693,-0.14452,-0.08454
8.44,0.104483892,-0.06017308,0.571140822,0.082863429,-0.163934283,0.279634349,-0.277731683,-0.324100788,-0.063138034*,0.151760509,0.251744,-0.09765,0.325786,-0.03666,-0.05333,-0.53052,-0.11975,-0.04701,-0.14561,-0.08536
8.45,0.102300892,-0.05788908,0.572326822,0.084755429,-0.163739283,0.277388349,-0.278183683,-0.325905788,-0.063680034*,0.152038509,0.251558,-0.09724,0.32701,-0.03681,-0.05259,-0.52975,-0.12002,-0.04708,-0.14671,-0.08617
8.46,0.100113892,-0.05559208,0.573494822,0.086663429,-0.163538283,0.275132349,-0.278624683,-0.327698788,-0.064266034*,0.152310509,0.251383,-0.09682,0.328242,-0.03694,-0.05184,-0.52899,-0.1203,-0.04715,-0.14782,-0.08697
8.47,0.097922892,-0.05328108,0.574646822,0.088587429,-0.163332283,0.272866349,-0.279054683,-0.329479788,-0.064894034*,0.152578509,0.25122,-0.09638,0.329481,-0.03705,-0.05108,-0.52822,-0.12061,-0.04723,-0.14894,-0.08776
8.48,0.095727892,-0.05095708,0.575781822,0.090524429,-0.163119283,0.270591349,-0.279473683,-0.331246788,-0.065565034*,0.152839509,0.251068,-0.09592,0.330727,-0.03715,-0.0503,-0.52745,-0.12094,-0.0473,-0.15007,-0.08855
8.49,0.093530892,-0.04862008,0.576898822,0.092476429,-0.162901283,0.268307349,-0.279880683,-0.333000788,-0.066279034*,0.153096509,0.250929,-0.09545,0.33198,-0.03722,-0.0495,-0.52668,-0.12129,-0.04737,-0.15121,-0.08932
8.5,0.091330892,-0.04627108,0.577998822,0.094440429,-0.162677283,0.266015349,-0.280276683,-0.334739788,-0.067035034*,0.153346509,0.250803,-0.09496,0.33324,-0.03728,-0.0487,-0.5259,-0.12167,-0.04744,-0.15236,-0.09008
8.51,0.089127892,-0.04391008,0.579080822,0.096417429,-0.162448283,0.263714349,-0.280660683,-0.336465788,-0.067834034*,0.153590509,0.250691,-0.09446,0.334506,-0.03731,-0.04788,-0.52513,-0.12207,-0.04751,-0.15351,-0.09083
8.52,0.086924892,-0.04153708,0.580143822,0.098405429,-0.162213283,0.261406349,-0.281033683,-0.338175788,-0.068675034*,0.153828509,0.250592,-0.09394,0.335778,-0.03733,-0.04704,-0.52435,-0.12249,-0.04758,-0.15468,-0.09157
8.53,0.084719892,-0.03915308,0.581188822,0.100404429,-0.161974283,0.259090349,-0.281394683,-0.339871788,-0.069558034*,0.154060509,0.250507,-0.09341,0.337055,-0.03733,-0.04619,-0.52357,-0.12294,-0.04764,-0.15586,-0.09231
8.54,0.082513892,-0.03675908,0.582213822,0.102413429,-0.161729283,0.256767349,-0.281743683,-0.341551788,-0.070484034*,0.154285509,0.250437,-0.09286,0.338338,-0.0373,-0.04533,-0.52278,-0.12341,-0.04771,-0.15704,-0.09303
8.55,0.080307892,-0.03435408,0.583220822,0.104432429,-0.161479283,0.254438349,-0.282081683,-0.343216788,-0.071451034*,0.154504509,0.250382,-0.0923,0.339625,-0.03726,-0.04446,-0.522,-0.1239,-0.04778,-0.15824,-0.09374
8.56,0.078102892,-0.03193908,0.584207822,0.106458429,-0.161224283,0.252102349,-0.282406683,-0.344864788,-0.072460034*,0.154715509,0.250342,-0.09172,0.340917,-0.0372,-0.04357,-0.52121,-0.12442,-0.04784,-0.15944,-0.09444
8.57,0.075897892,-0.02951408,0.585174822,0.108493429,-0.160965283,0.249760349,-0.282720683,-0.346496788,-0.073511034*,0.154919509,0.250319,-0.09113,0.342214,-0.03712,-0.04267,-0.52043,-0.12496,-0.0479,-0.16065,-0.09513
8.58,0.073694892,-0.02708008,0.586120822,0.110534429,-0.160701283,0.247412349,-0.283021683,-0.348111788,-0.074603034*,0.155116509,0.250311,-0.09053,0.343514,-0.03702,-0.04175,-0.51964,-0.12553,-0.04797,-0.16187,-0.09581
8.59,0.071492892,-0.02463708,0.587046822,0.112582429,-0.160432283,0.245059349,-0.283310683,-0.349708788,-0.075736034*,0.155306509,0.25032,-0.08991,0.344819,-0.0369,-0.04082,-0.51885,-0.12612,-0.04803,-0.1631,-0.09649
8.6,0.069293892,-0.02218608,0.587951822,0.114635429,-0.160159283,0.242701349,-0.283587683,-0.351289788,-0.076910034*,0.155487509,0.250346,-0.08928,0.346126,-0.03676,-0.03988,-0.51806,-0.12674,-0.04809,-0.16434,-0.09715
8.61,0.067096892,-0.01972608,0.588835822,0.116692429,-0.159882283,0.240339349,-0.283852683,-0.352851788,-0.078125034*,0.155661509,0.25039,-0.08863,0.347437,-0.0366,-0.03893,-0.51727,-0.12738,-0.04814,-0.16558,-0.0978
8.62,0.064902892,-0.01725908,0.589698822,0.118754429,-0.159601283,0.237973349,-0.284104683,-0.354395788,-0.079381034*,0.155827509,0.250451,-0.08797,0.348751,-0.03642,-0.03796,-0.51647,-0.12805,-0.0482,-0.16684,-0.09844
8.63,0.062711892,-0.01478408,0.590539822,0.120818429,-0.159316283,0.235603349,-0.284344683,-0.355921788,-0.080677034*,0.155984509,0.25053,-0.0873,0.350067,-0.03622,-0.03698,-0.51568,-0.12874,-0.04826,-0.1681,-0.09907
8.64,0.060525892,-0.01230208,0.591357822,0.122885429,-0.159026283,0.233230349,-0.284572683,-0.357428788,-0.082014034*,0.156133509,0.250628,-0.08661,0.351385,-0.036,-0.03599,-0.51488,-0.12946,-0.04831,-0.16938,-0.09969
8.65,0.058342892,-0.00981308,0.592153822,0.124953429,-0.158733283,0.230854349,-0.284787683,-0.358916788,-0.083390034*,0.156273509,0.250744,-0.08591,0.352705,-0.03576,-0.03499,-0.51409,-0.1302,-0.04836,-0.17066,-0.1003
8.66,0.056165892,-0.00731808,0.592926822,0.127021429,-0.158436283,0.228475349,-0.284989683,-0.360384788,-0.084806034*,0.156404509,0.25088,-0.0852,0.354027,-0.0355,-0.03397,-0.51329,-0.13097,-0.04841,-0.17195,-0.1009
8.67,0.053993892,-0.00481708,0.593677822,0.129090429,-0.158136283,0.226094349,-0.285179683,-0.361832788,-0.086261034*,0.156526509,0.251034,-0.08448,0.35535,-0.03522,-0.03294,-0.51249,-0.13177,-0.04846,-0.17325,-0.10149
8.68,0.051827892,-0.00231008,0.594404822,0.131158429,-0.157832283,0.223712349,-0.285356683,-0.363261788,-0.087755034*,0.156638509,0.251209,-0.08374,0.356674,-0.03492,-0.0319,-0.5117,-0.13259,-0.04851,-0.17455,-0.10206
8.69,0.049666892,0.00020192,0.595107822,0.133224429,-0.157525283,0.221328349,-0.285520683,-0.364669788,-0.089288034*,0.156741509,0.251404,-0.08299,0.357998,-0.0346,-0.03085,-0.5109,-0.13344,-0.04856,-0.17587,-0.10263
8.7,0.047512892,0.00271892,0.595786822,0.135288429,-0.157214283,0.218943349,-0.285672683,-0.366056788,-0.090860034*,0.156835509,0.251618,-0.08223,0.359323,-0.03426,-0.02978,-0.5101,-0.13432,-0.0486,-0.17719,-0.10319
8.71,0.045365892,0.00524092,0.596441822,0.137348429,-0.156900283,0.216558349,-0.285811683,-0.367423788,-0.092470034*,0.156918509,0.251854,-0.08145,0.360648,-0.0339,-0.02871,-0.5093,-0.13522,-0.04864,-0.17852,-0.10374
8.72,0.043226892,0.00776692,0.597071822,0.139405429,-0.156584283,0.214173349,-0.285937683,-0.368768788,-0.094119034*,0.156992509,0.25211,-0.08067,0.361973,-0.03353,-0.02762,-0.5085,-0.13615,-0.04869,-0.17986,-0.10428
8.73,0.041094892,0.01029692,0.597676822,0.141456429,-0.156264283,0.211788349,-0.286051683,-0.370091788,-0.095804034*,0.157055509,0.252387,-0.07987,0.363297,-0.03313,-0.02652,-0.5077,-0.1371,-0.04872,-0.1812,-0.10481
8.74,0.038970892,0.01283092,0.598256822,0.143502429,-0.155941283,0.209403349,-0.286151683,-0.371393788,-0.097528034*,0.157107509,0.252686,-0.07906,0.364621,-0.03271,-0.02541,-0.5069,-0.13808,-0.04876,-0.18256,-0.10532
8.75,0.036855892,0.01536792,0.598810822,0.145542429,-0.155616283,0.207020349,-0.286239683,-0.372673788,-0.099288034*,0.157149509,0.253006,-0.07824,0.365943,-0.03227,-0.02429,-0.5061,-0.13909,-0.0488,-0.18392,-0.10583
8.76,0.034748892,0.01790792,0.599339822,0.147574429,-0.155287283,0.204638349,-0.286313683,-0.373931788,-0.101085034*,0.157180509,0.253348,-0.07741,0.367264,-0.03181,-0.02316,-0.5053,-0.14013,-0.04883,-0.18529,-0.10633
8.77,0.032651892,0.02045092,0.599841822,0.149598429,-0.154956283,0.202258349,-0.286375683,-0.375166788,-0.102918034*,0.157200509,0.253712,-0.07657,0.368583,-0.03134,-0.02201,-0.5045,-0.14119,-0.04886,-0.18667,-0.10682
8.78,0.030564892,0.02299592,0.600317822,0.151614429,-0.154623283,0.199880349,-0.286424683,-0.376378788,-0.104788034*,0.157209509,0.254098,-0.07572,0.369901,-0.03084,-0.02086,-0.50369,-0.14228,-0.04889,-0.18805,-0.10729
8.79,0.028487892,0.02554292,0.600767822,0.153620429,-0.154287283,0.197505349,-0.286459683,-0.377567788,-0.106693034*,0.157206509,0.254507,-0.07486,0.371216,-0.03032,-0.01969,-0.50289,-0.1434,-0.04892,-0.18945,-0.10776
8.8,0.026420892,0.02809192,0.601189822,0.155616429,-0.153949283,0.195134349,-0.286482683,-0.378732788,-0.108633034*,0.157192509,0.254939,-0.07398,0.372528,-0.02979,-0.01852,-0.50209,-0.14454,-0.04894,-0.19085,-0.10822
8.81,0.024364892,0.03064292,0.601584822,0.157601429,-0.153609283,0.192765349,-0.286492683,-0.379875788,-0.110609034*,0.157165509,0.255393,-0.0731,0.373838,-0.02923,-0.01734,-0.50129,-0.14572,-0.04897,-0.19226,-0.10867
8.82,0.022319892,0.03319392,0.601951822,0.159574429,-0.153266283,0.190401349,-0.286489683,-0.380993788,-0.112619034*,0.157127509,0.25587,-0.07221,0.375144,-0.02865,-0.01614,-0.50048,-0.14691,-0.04899,-0.19367,-0.10911
8.83,0.020285892,0.03574692,0.602291822,0.161534429,-0.152922283,0.188041349,-0.286473683,-0.382088788,-0.114663034*,0.157076509,0.256371,-0.07131,0.376448,-0.02806,-0.01494,-0.49968,-0.14814,-0.049,-0.1951,-0.10953
8.84,0.018264892,0.03829992,0.602602822,0.163481429,-0.152575283,0.185685349,-0.286444683,-0.383158788,-0.116741034*,0.157013509,0.256894,-0.0704,0.377747,-0.02744,-0.01372,-0.49888,-0.14939,-0.04902,-0.19653,-0.10995
8.85,0.016255892,0.04085392,0.602885822,0.165414429,-0.152227283,0.183335349,-0.286402683,-0.384204788,-0.118852034*,0.156937509,0.257442,-0.06949,0.379043,-0.02681,-0.0125,-0.49808,-0.15067,-0.04903,-0.19797,-0.11036
8.86,0.014258892,0.04340692,0.603139822,0.167332429,-0.151876283,0.180991349,-0.286347683,-0.385225788,-0.120996034*,0.156849509,0.258012,-0.06856,0.380334,-0.02616,-0.01127,-0.49727,-0.15198,-0.04905,-0.19941,-0.11076
8.87,0.012274892,0.04596092,0.603365822,0.169235429,-0.151524283,0.178652349,-0.286279683,-0.386222788,-0.123173034*,0.156747509,0.258607,-0.06763,0.381621,-0.02548,-0.01003,-0.49647,-0.15332,-0.04905,-0.20087,-0.11115
8.88,0.010304892,0.04851292,0.603561822,0.171121429,-0.151171283,0.176320349,-0.286198683,-0.387193788,-0.125382034*,0.156632509,0.259225,-0.06669,0.382903,-0.02479,-0.00878,-0.49567,-0.15468,-0.04906,-0.20233,-0.11153
8.89,0.008347892,0.05106492,0.603727822,0.172990429,-0.150815283,0.173994349,-0.286104683,-0.388140788,-0.127622034*,0.156504509,0.259867,-0.06574,0.38418,-0.02408,-0.00752,-0.49486,-0.15607,-0.04906,-0.20379,-0.1119
8.9,0.006403892,0.05361592,0.603864822,0.174841429,-0.150458283,0.171676349,-0.285997683,-0.389061788,-0.129894034*,0.156362509,0.260534,-0.06478,0.385451,-0.02335,-0.00625,-0.49406,-0.15749,-0.04906,-0.20527,-0.11226
8.91,0.004474892,0.05616592,0.603971822,0.176673429,-0.150100283,0.169365349,-0.285878683,-0.389956788,-0.132197034*,0.156206509,0.261224,-0.06382,0.386717,-0.0226,-0.00498,-0.49325,-0.15893,-0.04906,-0.20675,-0.11261
8.92,0.002560892,0.05871392,0.604047822,0.178486429,-0.149740283,0.167062349,-0.285745683,-0.390826788,-0.134530034*,0.156037509,0.261939,-0.06285,0.387978,-0.02183,-0.0037,-0.49245,-0.1604,-0.04906,-0.20824,-0.11296
8.93,0.000660892,0.06126092,0.604094822,0.180279429,-0.149379283,0.164768349,-0.285600683,-0.391670788,-0.136893034*,0.155853509,0.262677,-0.06187,0.389232,-0.02104,-0.00241,-0.49164,-0.1619,-0.04905,-0.20974,-0.11329
8.94,-0.001223108,0.06380492,0.604109822,0.182051429,-0.149016283,0.162482349,-0.285442683,-0.392488788,-0.139285034*,0.155655509,0.26344,-0.06089,0.39048,-0.02024,-0.00111,-0.49084,-0.16343,-0.04904,-0.21124,-0.11361
8.95,-0.003093108,0.06634692,0.604093822,0.183802429,-0.148653283,0.160206349,-0.285271683,-0.393280788,-0.141707034*,0.155443509,0.264227,-0.0599,0.391721,-0.01941,0.000199,-0.49003,-0.16498,-0.04902,-0.21275,-0.11393
8.96,-0.004946108,0.06888692,0.604046822,0.185531429,-0.148288283,0.157939349,-0.285087683,-0.394046788,-0.144157034*,0.155215509,0.265039,-0.0589,0.392955,-0.01857,0.001512,-0.48923,-0.16656,-0.04901,-0.21426,-0.11424
8.97,-0.006784108,0.07142392,0.603968822,0.187236429,-0.147922283,0.155682349,-0.284891683,-0.394785788,-0.146634034*,0.154973509,0.265875,-0.0579,0.394183,-0.01771,0.002831,-0.48842,-0.16816,-0.04899,-0.21579,-0.11453
8.98,-0.008605108,0.07395692,0.603858822,0.188919429,-0.147555283,0.153436349,-0.284682683,-0.395498788,-0.149140034*,0.154716509,0.266735,-0.0569,0.395403,-0.01683,0.004158,-0.48762,-0.16979,-0.04897,-0.21732,-0.11482
